ContactId,ClientId,Client,ProductId,ProductType,EffectiveDate,ExpireDate,Total
Member 2965,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-07-25,2020-01-24,2320.65
Member 2966,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-02-20,2020-02-19,2851.2
Member 2967,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2020-07-07,2021-03-06,1891.35
Member 2968,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-07-28,2020-07-27,68.85
Member 2969,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2019-02-22,2019-05-21,149.85
Member 2970,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2020-07-08,2021-03-07,1891.35
Member 279,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2019-07-29,2020-07-28,1255.5
Member 2971,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-04-25,2020-04-24,2851.2
Member 2972,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2020-07-10,2021-01-09,603.45
Member 2973,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-08-07,2020-02-06,1858.95
Member 2974,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-07-14,2021-09-13,2879.55
Member 2975,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2020-07-08,2021-01-07,295.65
Member 2976,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE0784CF1EEDB9EBE9F720007EEB94E25,Subscription,2019-04-03,2019-07-02,295.65
Member 2977,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2020-08-07,2021-08-06,68.85
Member 2978,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-02-21,2020-02-20,2851.2
Member 2979,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-08-07,2021-04-06,2365.2
Member 2980,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-08-14,2020-08-13,2851.2
Member 303,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-05-06,2023-05-05,279.45
Member 2981,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2020-08-11,2021-08-10,68.85
Member 2982,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2020-10-08,2021-04-07,282.69
Member 810,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-05-08,2023-05-07,145.8
Member 2983,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2020-09-09,2021-03-08,376.65
Member 2984,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x86599100ADCF87917CABCFB33CCAF96F,Subscription,2020-05-21,2020-11-20,518.4
Member 2984,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-05-21,2020-11-20,405.0
Member 2985,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-09-10,2021-11-09,2879.55
Member 2986,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2020-12-28,2021-08-27,1891.35
Member 2987,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x0DAC7C46DC98EDBB1BDB75213E4D19B0,Subscription,2019-05-03,2020-05-02,68.85
Member 211,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x621AFE977038ABD6E37F5F266CA5D2C9,Subscription,2020-12-28,2021-06-27,461.7
Member 2988,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-05-21,2020-11-20,405.0
Member 2989,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2020-12-28,2021-06-27,149.85
Member 2990,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-04-13,2020-04-12,68.85
Member 2991,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-15,2020-12-14,405.0
Member 2992,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-12-28,2022-02-27,3600.45
Member 2993,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-15,2020-12-14,405.0
Member 2994,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2021-01-04,2021-07-03,376.65
Member 2995,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-15,2020-12-14,405.0
Member 2996,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2021-01-04,2021-07-03,376.65
Member 2997,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-15,2020-12-14,405.0
Member 2998,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-21,2020-02-20,2320.65
Member 2999,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2019-09-20,2019-12-19,376.65
Member 3000,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-15,2020-12-14,405.0
Member 2999,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2019-09-20,2020-02-06,376.65
Member 3001,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2020-08-26,2021-08-25,68.85
Member 3002,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2020-06-16,2020-12-15,405.0
Member 3003,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2019-11-08,2020-02-07,376.65
Member 3004,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-02-07,2018-08-06,1858.95
Member 3005,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2020-06-19,2021-06-18,68.85
Member 3003,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,2019-11-08,2020-03-09,376.65
Member 3006,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-02-16,2018-08-15,1858.95
Member 1939,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-06-19,2021-02-18,1891.35
Member 3007,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x0DAC7C46DC98EDBB1BDB75213E4D19B0,Subscription,2019-11-25,2020-11-24,68.85
Member 261,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-02-21,2023-02-20,198.45
Member 3008,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-09-15,2020-09-14,68.85
Member 617,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2019-10-08,2020-01-07,295.65
Member 3009,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2019-10-18,2020-10-17,1012.5
Member 3010,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-10-21,2020-10-20,68.85
Member 261,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-02-21,2023-02-20,198.45
Member 3011,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-07-28,2019-01-27,2320.65
Member 3012,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2018-02-22,2018-05-21,20.25
Member 3013,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2019-11-25,2020-02-24,149.85
Member 3014,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x8F2EED0BFBF6EFC8983854E039DBF3E7,Subscription,2018-09-25,2023-09-24,81.0
Member 2921,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xBA893EB6FD6006B985509ACD93F52BD6,Subscription,2019-03-18,2024-03-17,174.15
Member 3015,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x8B08F855F311859714A8FE1AB002A251,Subscription,2020-12-07,2021-06-06,295.65
Member 3016,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-12-02,2020-06-01,1858.95
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2019-08-06,1320.3
Member 2977,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-12-11,2022-02-10,2879.55
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2019-09-06,1320.3
Member 1989,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x3E38FA18D6F9694B044440D3666119F7,Subscription,2020-05-20,2021-05-19,1012.5
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2019-10-06,1320.3
Member 937,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF03E5061F01B21EB88AC55668CDAE75D,Subscription,2020-12-16,2021-12-15,16.2
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2019-11-09,1320.3
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2019-12-13,1320.3
Member 3018,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-10-27,2020-10-26,2851.2
Member 3018,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-10-27,2020-12-26,2851.2
Member 3017,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-07,2020-01-18,1320.3
Member 3019,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-08-29,2020-08-28,68.85
Member 3020,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-11-08,2019-11-07,2851.2
Member 3021,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2018-11-20,2019-02-19,81.81
Member 3022,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-11-21,2019-11-20,2851.2
Member 3023,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2020-09-15,2021-09-14,68.85
Member 3022,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-11-21,2019-12-21,2851.2
Member 3024,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2020-09-18,2021-05-17,1891.35
Member 1698,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x9029E58CACFC95AFC3EA97D3FC69CCDD,Subscription,2018-11-23,2019-02-22,441.45
Member 386,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-02-12,2019-08-11,1858.95
Member 3025,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-08-30,2019-08-29,3564.0
Member 3026,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-02-18,2020-02-17,68.85
Member 3027,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-09-28,2021-11-27,2879.55
Member 3028,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-09-12,2020-03-11,1858.95
Member 1939,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x552571FB73C845340408ED36920963B8,Subscription,2020-09-29,2021-03-28,206.55
Member 856,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x37EC95AB0BAB3E4049B0F0AA050B5BE1,Subscription,2019-03-28,2024-03-27,81.0
Member 1799,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x86599100ADCF87917CABCFB33CCAF96F,Subscription,2019-07-22,2019-10-21,376.65
Member 3029,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-10-05,2021-12-04,2879.55
Member 3030,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-02-12,2019-02-11,2851.2
Member 3031,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-03-28,2019-09-27,1673.46
Member 3032,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x3E38FA18D6F9694B044440D3666119F7,Subscription,2019-08-03,2020-08-02,911.25
Member 3031,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x58A171F3919E0F54829D693AB1D63C6D,Subscription,2019-03-28,2019-06-27,221.94
Member 3033,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-02-12,2019-02-11,2851.2
Member 3034,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-23,2020-02-22,1673.46
Member 3035,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x87495652A92D9EA494C2D9FD7966A651,Subscription,2019-03-30,2019-06-29,295.65
Member 2891,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x0DAC7C46DC98EDBB1BDB75213E4D19B0,Subscription,2019-04-10,2020-04-09,68.85
Member 3036,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-26,2020-02-25,1858.95
Member 3037,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-31,2020-03-30,68.85
Member 3038,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-01-02,2020-01-01,2566.08
Member 3036,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-26,2020-03-25,1858.95
Member 3039,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-04-17,2019-10-16,1858.95
Member 3040,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7C2AE0446FC05360D50947C47F392B95,Subscription,2019-06-05,2019-09-04,376.65
Member 260,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-05-01,2020-04-30,68.85
Member 756,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-06-19,2020-06-18,2851.2
Member 3041,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2019-06-28,2019-09-27,109.35
Member 3042,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-08-26,2020-08-25,68.85
Member 3043,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-01-31,2019-01-30,85.05
Member 3044,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xC41659ECD564EF6E5B99E7BF5C33966F,Subscription,2020-10-19,2021-04-18,405.0
Member 3045,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-10-22,2020-10-21,68.85
Member 3046,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-02-27,2019-02-26,68.85
Member 3047,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x9029E58CACFC95AFC3EA97D3FC69CCDD,Subscription,2020-10-20,2021-04-19,441.45
Member 3048,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-04-25,2019-04-24,68.85
Member 3049,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2019-02-14,2024-02-13,145.8
Member 3050,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2020-10-21,2021-04-20,149.85
Member 3051,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-09-06,2019-09-05,68.85
Member 507,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-03-29,2020-03-28,68.85
Member 1728,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7C2AE0446FC05360D50947C47F392B95,Subscription,2020-10-24,2021-04-23,376.65
Member 3052,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-09-06,2019-09-05,68.85
Member 3053,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-04-13,2020-04-12,85.05
Member 3054,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-01-12,2020-01-11,68.85
Member 3055,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-01-17,2020-01-16,68.85
Member 3056,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-01-28,2020-01-27,68.85
Member 3057,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2020-10-26,2021-04-25,149.85
Member 3058,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-03-12,2019-09-11,1858.95
Member 3059,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2020-11-03,2021-05-02,149.85
Member 622,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2018-07-19,2018-10-18,221.94
Member 3060,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEDA9B45688F284FCE3D3C60B577BDDB2,Subscription,2020-11-06,2021-11-05,16.2
Member 3061,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x3E38FA18D6F9694B044440D3666119F7,Subscription,2020-02-20,2021-02-19,911.25
Member 3062,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-07-10,2019-01-09,1858.95
Member 151,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x87495652A92D9EA494C2D9FD7966A651,Subscription,2018-07-10,2018-10-09,295.65
Member 1100,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2019-08-09,2019-11-08,109.35
Member 3063,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2020-02-20,2020-08-19,20.25
Member 88,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-07-10,2019-01-09,1673.46
Member 3064,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-10-01,2020-09-30,2851.2
Member 2308,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xD280DDFA65F4652190E099FB2A91FDB5,Subscription,2020-02-21,2020-08-20,376.65
Member 3065,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-04-10,2019-10-09,1673.46
Member 3066,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2019-10-02,2020-10-01,2851.2
Member 2060,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-06-22,2023-06-21,174.15
Member 1061,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-04-11,2019-10-10,1858.95
Member 3067,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-10-06,2021-12-05,2879.55
Member 3068,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-10-16,2020-10-15,68.85
Member 3069,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-02-21,2020-02-20,68.85
Member 3070,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x9029E58CACFC95AFC3EA97D3FC69CCDD,Subscription,2020-10-09,2021-04-08,331.29
Member 3071,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-20,2020-03-19,85.05
Member 3072,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-10-10,2021-12-09,2879.55
Member 3073,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-26,2020-03-25,85.05
Member 3074,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2018-07-30,2019-07-29,2851.2
Member 3075,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-10-17,2020-04-16,1858.95
Member 3075,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-10-17,2020-05-16,1858.95
Member 3076,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-07-27,2020-07-26,68.85
Member 1440,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x58EF49AA225D420153D3D1E21B8C0ACE,Subscription,2018-07-30,2023-07-29,81.0
Member 3077,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x6E7D18ED8F4B155CD754766A12B77795,Subscription,2019-08-15,2019-11-14,518.4
Member 3078,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,2018-10-02,2019-01-01,81.81
Member 3079,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-08-09,2019-02-08,1858.95
Member 3080,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2019-08-20,2020-08-19,1012.5
Member 3079,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-08-09,2019-05-13,1858.95
Member 3081,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,2020-09-16,2021-11-15,2592.0
